date,experiment,player0_name,player0_file,player1_name,player1_file,seed,winner,reward0,reward1,status0,status1
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,30,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,31,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,32,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,33,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,34,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,35,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,36,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,37,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,38,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,39,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,40,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,41,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,42,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,43,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,44,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,45,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,46,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,47,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,48,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,49,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,50,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,51,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,52,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,53,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,54,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,55,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,56,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,57,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,58,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,59,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,60,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,61,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,62,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,63,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,64,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,65,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,66,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,67,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,68,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,69,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,70,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,71,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,72,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,73,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,74,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,75,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,76,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,77,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,78,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,79,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,80,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,81,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,82,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,83,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,84,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,85,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,86,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,87,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,88,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,89,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,90,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,91,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,92,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,93,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,94,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,95,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,96,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,97,harder_opponent,-1,1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,98,V3_neutral_light,1,-1,DONE,DONE
2026/05/28,V3_neutral_light_vs_harder_opponent_100,V3_neutral_light,versions/v3_defense.py,harder_opponent,versions/harder_opponent.py,99,V3_neutral_light,1,-1,DONE,DONE
